loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_balanced_accuracy,eval_macro_precision,eval_macro_recall,eval_macro_f1,eval_weighted_precision,eval_weighted_recall,eval_weighted_f1,eval_macro_ovr_roc_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0970409393310547,3.2786002159118652,1.9503042596348885e-05,0.10141987829614604,50,,,,,,,,,,,,,,,,,,
1.1142418670654297,2.501999616622925,1.8995943204868156e-05,0.2028397565922921,100,,,,,,,,,,,,,,,,,,
1.0887632751464844,4.230520248413086,1.8488843813387426e-05,0.30425963488843816,150,,,,,,,,,,,,,,,,,,
1.0700868225097657,7.994319438934326,1.7981744421906696e-05,0.4056795131845842,200,,,,,,,,,,,,,,,,,,
1.0656632232666015,3.0205647945404053,1.7474645030425966e-05,0.5070993914807302,250,,,,,,,,,,,,,,,,,,
1.0854887390136718,3.0689070224761963,1.6967545638945236e-05,0.6085192697768763,300,,,,,,,,,,,,,,,,,,
1.0534168243408204,6.824990749359131,1.6460446247464506e-05,0.7099391480730223,350,,,,,,,,,,,,,,,,,,
1.0513742065429688,4.2164177894592285,1.5953346855983772e-05,0.8113590263691683,400,,,,,,,,,,,,,,,,,,
1.059492721557617,9.468587875366211,1.5446247464503043e-05,0.9127789046653144,450,,,,,,,,,,,,,,,,,,
,,,1.0,493,1.108970046043396,0.5353881278538812,0.4354695246627271,0.5006316193710082,0.4354695246627271,0.4231790387056214,0.5181029033587061,0.5353881278538812,0.4986163733387346,0.6364898085271838,1.41,621.264,39.006,,,,,
1.0227127075195312,8.3126220703125,1.4939148073022314e-05,1.0141987829614605,500,,,,,,,,,,,,,,,,,,
1.0203497314453125,7.83870267868042,1.4432048681541584e-05,1.1156186612576064,550,,,,,,,,,,,,,,,,,,
0.9924986267089844,12.065406799316406,1.3924949290060854e-05,1.2170385395537526,600,,,,,,,,,,,,,,,,,,
1.013507080078125,8.236148834228516,1.3417849898580123e-05,1.3184584178498986,650,,,,,,,,,,,,,,,,,,
0.9950536346435547,7.344344139099121,1.2910750507099393e-05,1.4198782961460445,700,,,,,,,,,,,,,,,,,,
0.9931060791015625,8.658112525939941,1.2403651115618663e-05,1.5212981744421907,750,,,,,,,,,,,,,,,,,,
0.9805132293701172,9.021387100219727,1.1896551724137933e-05,1.6227180527383367,800,,,,,,,,,,,,,,,,,,
1.0014686584472656,8.69827651977539,1.1389452332657203e-05,1.7241379310344827,850,,,,,,,,,,,,,,,,,,
0.9618697357177735,11.581643104553223,1.0882352941176471e-05,1.8255578093306288,900,,,,,,,,,,,,,,,,,,
0.9810638427734375,18.763925552368164,1.0375253549695741e-05,1.9269776876267748,950,,,,,,,,,,,,,,,,,,
,,,2.0,986,1.0692018270492554,0.5353881278538812,0.4768210942805681,0.512056316186479,0.4768210942805681,0.4706423008935527,0.5418937908929679,0.5353881278538812,0.5223137314834198,0.6691332322553784,1.4085,621.934,39.048,,,,,
0.96823974609375,12.634474754333496,9.868154158215011e-06,2.028397565922921,1000,,,,,,,,,,,,,,,,,,
0.9132480621337891,11.842680931091309,9.361054766734281e-06,2.129817444219067,1050,,,,,,,,,,,,,,,,,,
0.9023979187011719,12.689077377319336,8.85395537525355e-06,2.231237322515213,1100,,,,,,,,,,,,,,,,,,
0.8721127319335937,12.232990264892578,8.34685598377282e-06,2.332657200811359,1150,,,,,,,,,,,,,,,,,,
0.900632095336914,10.157931327819824,7.83975659229209e-06,2.4340770791075053,1200,,,,,,,,,,,,,,,,,,
0.8584255981445312,11.127882957458496,7.332657200811359e-06,2.535496957403651,1250,,,,,,,,,,,,,,,,,,
0.9129740142822266,10.729240417480469,6.825557809330629e-06,2.636916835699797,1300,,,,,,,,,,,,,,,,,,
0.8848784637451171,10.372004508972168,6.3184584178498984e-06,2.738336713995943,1350,,,,,,,,,,,,,,,,,,
0.8816213989257813,16.389171600341797,5.8113590263691685e-06,2.839756592292089,1400,,,,,,,,,,,,,,,,,,
0.8819502258300781,17.568090438842773,5.304259634888439e-06,2.9411764705882355,1450,,,,,,,,,,,,,,,,,,
,,,3.0,1479,1.0678958892822266,0.5205479452054794,0.5019367757257848,0.49497338247338246,0.5019367757257848,0.4924037689228377,0.5419239717613005,0.5205479452054794,0.5239037735404677,0.6788624328934022,1.4189,617.369,38.762,,,,,
0.873821029663086,10.969627380371094,4.797160243407708e-06,3.0425963488843815,1500,,,,,,,,,,,,,,,,,,
0.8088658905029297,13.397878646850586,4.290060851926978e-06,3.1440162271805274,1550,,,,,,,,,,,,,,,,,,
0.8061578369140625,15.28968620300293,3.782961460446248e-06,3.2454361054766734,1600,,,,,,,,,,,,,,,,,,
0.8060092926025391,16.38187599182129,3.2758620689655175e-06,3.3468559837728193,1650,,,,,,,,,,,,,,,,,,
0.8378323364257813,19.600875854492188,2.768762677484787e-06,3.4482758620689653,1700,,,,,,,,,,,,,,,,,,
0.8214765930175781,11.95579719543457,2.2616632860040568e-06,3.5496957403651117,1750,,,,,,,,,,,,,,,,,,
0.8186801910400391,17.37192726135254,1.7545638945233268e-06,3.6511156186612577,1800,,,,,,,,,,,,,,,,,,
0.775270004272461,26.989145278930664,1.2474645030425964e-06,3.7525354969574036,1850,,,,,,,,,,,,,,,,,,
0.8282009887695313,21.81307029724121,7.403651115618663e-07,3.8539553752535496,1900,,,,,,,,,,,,,,,,,,
0.7531569671630859,22.591480255126953,2.3326572008113592e-07,3.955375253549696,1950,,,,,,,,,,,,,,,,,,
